Molecular_Name,SMILES,NumAtoms,NumHeavyAtoms,NumBonds,NumRotatableBonds,NumAromaticRings,NumAliphaticRings,NumHeteroatoms,NumHDonors,NumHAcceptors,FormalCharge,MolecularWeight,MolecularVolume,SurfaceArea,RadiusOfGyration,ShapeFactor,TPSA,LogP,MolarRefractivity,FractionCSP3,Density,MaxPartialCharge,MinPartialCharge,AvgPartialCharge,NumRings,NumAromaticCarbocycles,NumSaturatedCarbocycles,BalabanJ,BertzCT,HallKierAlpha,Kappa3
Aromatic_128,Fc1ccccc1,7.0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,96.10399999999998,39.6,0.0,1.738544582714158,0.0180902414532581,0.0,1.8257,26.399999999999995,0.0,2.4268686255841256,0.1227072403493724,-0.2070125221263808,2.8912057932946786e-18,1.0,1.0,0.0,3.0214653097240864,134.10736969541455,-0.8500000000000001,0.9995769964301436
Aromatic_129,CCc1ccc(CCC)cc1,11.0,11.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,148.249,74.72250000000005,0.0,2.696751455973469,0.0181906888935694,0.0,3.201500000000002,49.81500000000003,0.4545454545454545,1.9839940849945568,0.0625704406264096,-0.0650654381344574,-1.6704744583480368e-18,1.0,1.0,0.0,2.664537066654608,195.78322454352,-0.78,2.376873799505857
Aromatic_130,Oc1ccc(OC)cc1,9.0,9.0,9.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,124.13899999999998,51.9882,35.352,2.261590875628748,0.0182182139167427,29.46,1.4008,34.6588,0.1428571428571428,2.387830269410553,0.2930921199549333,-0.5079622349506875,-2.0408511482080084e-18,1.0,1.0,0.0,2.8815558776461354,178.61256853719755,-1.1800000000000002,1.3533930115039927
Aromatic_131,C(=O)Nc1ccc(N)cc1,10.0,10.0,10.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,136.154,60.811650000000014,66.144,2.4138364467701945,0.0177287221017485,55.120000000000005,0.8371000000000002,40.54110000000001,0.0,2.2389459546164923,0.211012479644441,-0.3987267825637374,2.6984587404083666e-18,1.0,1.0,0.0,2.7828495900077543,217.5526454939854,-1.5099999999999998,1.4816626331899465
Aromatic_132,c1ccc(cc1)c2ccccc2,12.0,12.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,154.21199999999996,77.81700000000004,0.0,2.6501907645850267,0.0171853730410062,0.0,3.353600000000002,51.87800000000003,0.0,1.9817263325272567,0.0629238389211995,-0.0622253948936662,-1.5770213417970973e-18,2.0,2.0,0.0,2.457149480139045,297.4313204906765,-1.5599999999999996,1.3739359404482387
Aromatic_133,NCc1ccc(Br)cc1,9.0,9.0,9.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,186.052,63.050100000000015,31.224,2.570058847929613,0.0138136587304407,26.02,1.9078,42.03340000000001,0.1428571428571428,2.950859666346925,0.1187130067452133,-0.326497495999091,-9.387915281756839e-18,1.0,1.0,0.0,2.881555877646136,180.61256853719752,-0.3400000000000001,1.8049473210371625
Aromatic_134,Nc1ccc(Cl)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,127.574,53.796600000000026,31.224,2.2090667367184715,0.017315963436143,26.02,1.9222,35.86440000000002,0.0,2.371413762739396,0.1562157577094149,-0.3987274473310653,-6.938893903907228e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-0.6900000000000001,1.138019488647966
Aromatic_135,CCCc1ccc(F)cc1,10.0,10.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,138.18499999999997,60.59250000000003,0.0,2.613293285895565,0.0189115552844665,0.0,2.778200000000001,40.39500000000002,0.3333333333333333,2.2805627382834044,0.1227272160013084,-0.2070121687463921,-1.4869058365515489e-18,1.0,1.0,0.0,2.693803452362809,188.3881691811921,-0.8500000000000001,1.831908245694254
Aromatic_136,Fc1ccc(I)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,222.0,58.675500000000014,0.0,2.3027685463436627,0.0103728312431118,0.0,2.430300000000001,39.11700000000001,0.0,3.78352116669613,0.1227814240841798,-0.2070112284425316,-1.1564823173178713e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-0.1200000000000001,1.4345083512268686
Aromatic_137,Oc1ccc(N)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,109.128,48.7788,55.5,2.008499737044328,0.0184049897243543,46.25,0.9744,32.519200000000005,0.0,2.237201361304473,0.2930920966101822,-0.5079643210254035,2.312964634635743e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-1.1800000000000002,0.90414189560934
Aromatic_138,OCc1ccc(OC)cc1,10.0,10.0,10.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,138.166,58.375200000000014,35.352,2.5049830941151643,0.0181302424329062,29.46,1.1875,38.91680000000001,0.25,2.366861229308657,0.210528197540797,-0.4967681948492151,7.979727989493312e-18,1.0,1.0,0.0,2.7972512629697874,167.91749419417292,-1.02,1.4815230258237757
Aromatic_139,CCc1ccc(Cl)cc1,9.0,9.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,140.613,61.24500000000003,0.0,2.468305860593408,0.0175538950384353,0.0,2.902400000000001,40.83000000000002,0.25,2.2959098327061818,0.0638503011484442,-0.0843441327428068,1.3492293702041833e-18,1.0,1.0,0.0,2.881555877646136,176.26405299160075,-0.49,1.7210460363481006
Aromatic_140,Cc1ccc(I)cc1,8.0,8.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,218.03700000000003,65.84400000000002,0.0,2.277409560332386,0.0104450600122333,0.0,2.5996200000000007,43.896000000000015,0.1428571428571428,3.311417846555224,0.0633951204535094,-0.0582741195188332,1.1564823173178713e-18,1.0,1.0,0.0,3.0324555320336755,143.24662946459569,-0.05,1.4725878134390549
Aromatic_141,Nc1ccc(NC)cc1,9.0,9.0,9.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,122.171,60.60165000000004,45.66,2.2883167478867685,0.0187304411779909,38.05,1.3105,40.40110000000002,0.1428571428571428,2.0159681788207373,0.1597001938778671,-0.3987267851284877,5.5693753702413284e-18,1.0,1.0,0.0,2.8815558776461354,178.61256853719755,-1.1800000000000002,1.3533930115039927
Aromatic_142,Ic1ccc(C#N)cc1,9.0,9.0,9.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,229.02,65.81100000000002,28.548,2.55815772967524,0.0111700188564545,23.79,2.1628799999999995,43.87400000000002,0.0,3.4799653024575625,0.0991100889432508,-0.1924370417356019,4.670409358399096e-18,1.0,1.0,0.0,3.056038396227261,232.0882179862608,-0.56,1.6823590395618364
Aromatic_143,Ic1ccc(N)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,219.025,65.35710000000002,31.224,2.281194329531706,0.0104152234636068,26.02,1.8734,43.57140000000001,0.0,3.351204332028129,0.1562157541686671,-0.3987278515338189,-1.1151793774136618e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-0.25,1.3647271531886918
Aromatic_144,Nc1ccc(OC)cc1,9.0,9.0,9.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,123.155,56.109600000000015,42.3,2.2685291979695266,0.0184201143238148,35.25,1.2774,37.40640000000001,0.1428571428571428,2.194900655237237,0.1562157776871818,-0.4967658936287138,8.480870326997724e-18,1.0,1.0,0.0,2.8815558776461354,180.61256853719755,-1.1800000000000002,1.3533930115039927
Aromatic_145,Nc1ccc(CC)cc1,9.0,9.0,9.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,121.183,60.34860000000003,31.224,2.270749891632691,0.0187381883011189,26.02,1.8312,40.23240000000002,0.25,2.008049863492278,0.156215747970459,-0.3987285623758841,6.938893903907231e-19,1.0,1.0,0.0,2.8815558776461354,176.26405299160078,-0.98,1.4567376919048354
Aromatic_146,Clc1ccc(F)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,130.549,47.115,0.0,2.206895201296097,0.0169047268411965,0.0,2.4791000000000007,31.41,0.0,2.7708584788101778,0.1228119450628941,-0.2070106937331982,3.469446951953614e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-0.56,1.2034300488365408
Aromatic_147,c1ccc2c(c1)ccc3c2cccc3,14.0,14.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,178.23399999999998,92.18100000000004,0.0,2.616954517215702,0.0146826896244993,0.0,3.993000000000002,61.45400000000004,0.0,1.9335220714298804,0.0629462126496244,-0.0616289927108002,-1.734723475976807e-18,3.0,3.0,0.0,2.6103186874159423,539.0090985891403,-1.82,1.0075406225733212
Aromatic_148,C(=O)Nc1ccc(CC)cc1,11.0,11.0,11.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,149.19299999999998,68.26005000000004,34.92,2.665224043508456,0.0178642699432559,29.1,1.8173,45.50670000000002,0.2222222222222222,2.1856561460816946,0.2110124635695641,-0.3286976918388991,9.462128050782585e-19,1.0,1.0,0.0,2.7366739543410024,227.8229784140701,-1.31,2.075224641853074
Aromatic_149,Oc1ccc(I)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,220.009,61.23570000000002,24.276,2.2847756463321565,0.0103849189621662,20.23,1.9968,40.82380000000001,0.0,3.5928224288638413,0.2930920808122449,-0.507965714881309,-8.540177112501206e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-0.2500000000000001,1.3647271531886918
Aromatic_150,CCc1ccc(F)cc1,9.0,9.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,124.15799999999996,53.66700000000001,0.0,2.264074391613812,0.0182354288356641,0.0,2.388100000000001,35.778000000000006,0.25,2.313488692986589,0.122727213249588,-0.2070121687573857,3.854941057726238e-18,1.0,1.0,0.0,2.881555877646136,176.26405299160075,-0.8500000000000001,1.525354420961612
Aromatic_151,Brc1ccc(Cl)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,191.455,58.72800000000001,0.0,2.5779993940388675,0.01346530192773,0.0,3.102500000000001,39.15200000000001,0.0,3.2600292320523554,0.0638803467732268,-0.0843431332218139,-1.734723475976807e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-0.01,1.4945035025015008
Aromatic_152,Fc1ccc([N+](=O)[O-])cc1,10.0,10.0,10.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,141.101,49.5816,51.768,2.3672672353520685,0.016777111562462,43.14,1.7339,33.0544,0.0,2.8458338809995265,0.2691313510706341,-0.2583096155052176,5.451988067355679e-18,1.0,1.0,0.0,3.003400684579817,244.4296583765568,-1.4499999999999995,1.280972524245647
Aromatic_153,NCc1ccc(C)cc1,9.0,9.0,9.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,121.18299999999996,58.60560000000002,31.224,2.2740166907982045,0.0187651458705681,26.02,1.45372,39.070400000000014,0.25,2.0677716452391626,0.1187130067137585,-0.3264975038939745,1.7347234759768072e-19,1.0,1.0,0.0,2.881555877646136,176.26405299160075,-0.8200000000000001,1.5413467698836087
Aromatic_154,NCc1ccc(C#N)cc1,10.0,10.0,10.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,132.166,58.57260000000004,59.772,2.509359371665676,0.0189864212632542,49.81,1.01698,39.04840000000002,0.125,2.2564475154518053,0.1187130067499819,-0.3264974947680455,-1.002284675008822e-17,1.0,1.0,0.0,2.9302756154154803,242.9552557234275,-1.33,1.3357916425017553
Aromatic_155,Nc1ccc([N+](=O)[O-])cc1,10.0,10.0,10.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,138.126,56.263200000000026,82.99199999999999,2.366577461122023,0.0171334683114587,69.16,1.177,37.508800000000015,0.0,2.454997183683167,0.269074800430289,-0.3987220829005813,6.0715321659188256e-18,1.0,1.0,0.0,3.003400684579817,242.4296583765568,-1.58,1.2226169416633603
Aromatic_156,Fc1ccc(N)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,111.119,46.2186,31.224,2.0059171586034306,0.0180519725749103,26.02,1.4079000000000002,30.8124,0.0,2.404205181372755,0.1562157697253628,-0.3987260786638387,2.4781763942525816e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-1.05,0.9641693455260448
Aromatic_157,c1ccc2c3cccc4cccc(c1)c2c34,16.0,16.0,19.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,202.256,100.83000000000004,0.0,2.669001497312424,0.0131961547944993,0.0,3.1194000000000024,67.22000000000003,0.0,2.005910919310612,0.0629472256782571,-0.0616286258856559,-4.420208857056287e-18,4.0,1.0,0.0,2.389141218604372,750.5592880556488,-2.079999999999999,0.8488877804628446
Aromatic_158,CCCc1ccc(I)cc1,10.0,10.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,246.091,79.73100000000004,0.0,2.947373697835709,0.0119767634162116,0.0,3.2437000000000022,53.154000000000025,0.3333333333333333,3.086515871034905,0.0633952942575232,-0.0650654381079391,-9.086646778926133e-19,1.0,1.0,0.0,2.693803452362809,188.3881691811921,-0.05,2.2897981544699686
Aromatic_159,Cc1ccc(F)cc1,8.0,8.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,110.131,46.70549999999999,0.0,2.015405472566562,0.0183000740415186,0.0,2.13412,31.137,0.1428571428571428,2.357987766794323,0.1227268656454185,-0.2070121716647162,-1.8503717077085946e-18,1.0,1.0,0.0,3.0324555320336755,143.24662946459569,-0.8500000000000001,1.0594030875809968
Aromatic_160,NCc1ccc(CCC)cc1,11.0,11.0,11.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,149.237,72.49260000000004,31.224,2.858853345948018,0.0191564647291995,26.02,2.0978000000000003,48.32840000000002,0.4,2.0586514753416,0.1187130067137796,-0.3264975038830128,-6.672013369141566e-19,1.0,1.0,0.0,2.664537066654608,200.6176913996566,-0.8200000000000001,2.353634969294642
Aromatic_161,Ic1ccc(OC)cc1,9.0,9.0,9.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,234.036,68.56650000000003,11.076,2.59557647616873,0.0110905008848135,9.23,2.2998000000000003,45.71100000000002,0.1428571428571428,3.413270279024445,0.118432065938671,-0.4967672880722433,8.348356728138384e-18,1.0,1.0,0.0,2.8815558776461354,180.61256853719755,-0.25,1.8559302851969213
Aromatic_162,C(=O)Oc1ccc(C)cc1,10.0,10.0,10.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,136.14999999999998,56.806500000000014,31.56,2.400745976773768,0.01763309555006,26.3,1.53022,37.87100000000001,0.125,2.396732726065982,0.2979959661259492,-0.4287642680768258,-1.0408340855860844e-17,1.0,1.0,0.0,2.7828495900077543,213.20412994838864,-1.31,1.584972123454423
Aromatic_163,OCc1ccc(I)cc1,9.0,9.0,9.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,234.036,67.62270000000002,24.276,2.5843480328445136,0.0110425234656291,20.23,1.7835,45.081800000000015,0.1428571428571428,3.460908785645813,0.2105281974105423,-0.391680458515028,6.396792817664476e-18,1.0,1.0,0.0,2.881555877646136,180.61256853719752,-0.09,1.947726271976854
Aromatic_164,NCc1ccc(I)cc1,9.0,9.0,9.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,233.052,70.57560000000001,31.224,2.574840644197483,0.0110483524412969,26.02,1.7499,47.05040000000001,0.1428571428571428,3.302161040045553,0.1187130067425313,-0.3264974966704027,-1.4285958037456062e-18,1.0,1.0,0.0,2.881555877646136,180.61256853719752,-0.09,1.947726271976854
Aromatic_165,C(=O)Nc1ccc(C(=O)O)cc1,12.0,12.0,12.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,165.148,64.632,79.68,2.803825469876783,0.0169776530923724,66.4,0.9531,43.08800000000001,0.0,2.555204812550984,0.3351808388479635,-0.477639236189323,4.017254365419975e-18,1.0,1.0,0.0,2.846340723505505,291.67621196610224,-1.84,1.820194512708767
Aromatic_166,Oc1ccc([N+](=O)[O-])cc1,10.0,10.0,10.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,139.11,52.14180000000002,76.044,2.3623432927836934,0.016981836502062,63.370000000000005,1.3003999999999998,34.76120000000001,0.0,2.667917051810312,0.2930921655866182,-0.5079581647909615,-1.2027416100105864e-17,1.0,1.0,0.0,3.003400684579817,241.6747708743933,-1.58,1.2226169416633603
Aromatic_167,CCCc1ccc(Cl)cc1,10.0,10.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,154.64,68.17050000000003,0.0,2.8163522583152454,0.0182123140203241,0.0,3.292500000000002,45.44700000000002,0.3333333333333333,2.268429859419691,0.0638503025016738,-0.0843441327321485,-3.304235192336775e-19,1.0,1.0,0.0,2.693803452362809,188.3881691811921,-0.49,2.033701901787922
Aromatic_168,Nc1ccc(I)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,219.02500000000003,65.3571,31.224,2.281194299609483,0.0104152233269912,26.02,1.8734,43.5714,0.0,3.35120433202813,0.1562157541686671,-0.3987278515338189,-1.1151793774136618e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-0.2500000000000001,1.3647271531886918
Aromatic_169,Ic1ccc(I)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,329.906,77.81400000000002,0.0,3.1584863990556484,0.0095738979875532,0.0,2.8958000000000013,51.87600000000001,0.0,4.239674040151205,0.0634227706937711,-0.0477928676549079,2.6020852139652106e-18,1.0,1.0,0.0,3.0324555320336755,145.38833891467198,0.6799999999999999,1.8894292247050728
Aromatic_170,CCCc1ccc(O)cc1,10.0,10.0,10.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,136.19399999999996,63.15270000000002,24.276,2.437889196789233,0.0179001217299522,20.23,2.3447000000000005,42.10180000000002,0.3333333333333333,2.156582344751967,0.2930920704962901,-0.5079666452523571,-6.308085367188392e-19,1.0,1.0,0.0,2.693803452362809,188.3881691811921,-0.98,1.7608451250134962
Aromatic_171,CCc1ccc(I)cc1,9.0,9.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,232.064,72.80550000000002,0.0,2.5734628023237893,0.0110894528717695,0.0,2.853600000000001,48.53700000000002,0.25,3.1874514537026526,0.0633952929067363,-0.0612941283563779,-2.6020852139652106e-18,1.0,1.0,0.0,2.881555877646136,176.26405299160075,-0.05,1.9709029953957384
Aromatic_172,C(=O)Nc1ccc(Br)cc1,10.0,10.0,10.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,200.035,65.74305000000001,34.92,2.769324100879118,0.013844197700577,29.1,2.0174,43.82870000000001,0.0,3.0426789897536084,0.2110124705111957,-0.3286967066945907,1.2576745200831853e-17,1.0,1.0,0.0,2.7828495900077543,219.5526454939854,-0.8300000000000001,1.842927825404145
Aromatic_173,CCCc1ccc(C)cc1,10.0,10.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,134.22199999999998,67.76100000000004,0.0,2.448474162702353,0.0182419733312004,0.0,2.9475200000000017,45.17400000000003,0.4,1.9808148938059509,0.0625702687341128,-0.065065438134477,-4.33680868994202e-19,1.0,1.0,0.0,2.693803452362809,183.69821324529929,-0.78,1.870576849413776
