SMILES,NumAtoms,NumHeavyAtoms,NumBonds,NumRotatableBonds,NumAromaticRings,NumAliphaticRings,NumHeteroatoms,NumHDonors,NumHAcceptors,FormalCharge,MolecularWeight,MolecularVolume,SurfaceArea,RadiusOfGyration,ShapeFactor,TPSA,LogP,MolarRefractivity,FractionCSP3,Density,MaxPartialCharge,MinPartialCharge,AvgPartialCharge,NumRings,NumAromaticCarbocycles,NumSaturatedCarbocycles,BalabanJ,BertzCT,HallKierAlpha,Kappa3,Tg_K
CC(C)CBr,14,5,13,3,0,0,1,0,0,0,137.02000000000007,99.54400000000004,54.34635947817108,1.7449573585838325,0.5786470287511837,0.0,2.0373,28.631999999999987,1.0,1.3764767339066144,0.038923300688294,-0.092528358972014,-1.7966778858331218e-18,0,0,0,5.542725537835227,170.2834189001526,0.48,4.480000000000002,154.15
CC(C)CCBr,17,6,16,4,0,0,1,0,0,0,151.0470000000001,116.32800000000005,63.52124259290331,1.9835068371141935,0.5814679268588971,0.0,2.4274000000000004,33.24899999999999,1.0,1.2984578089539929,0.0386648319930443,-0.0927972447772485,8.928723773410036e-19,0,0,0,6.035600642390744,265.707590745339,0.48,4.480000000000002,161.3
ClC=C(Cl)Cl,6,5,5,0,0,0,3,0,0,0,131.389,86.12000000000002,46.72935929085474,1.9091162319068604,0.3920911713311751,0.0,2.5017000000000005,25.642,0.0,1.5256502554575009,0.1176031867403948,-0.0903590844896965,-1.3877787807814457e-17,0,0,0,3.675948764555208,58.862383112184006,0.6099999999999999,4.609999999999999,188.45
C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,25,17,26,2,1,1,10,3,5,0,297.74499999999983,212.9600000000001,114.52693768660082,3.120358453053679,0.3811343017144045,118.36,-0.3512999999999999,61.636400000000016,0.1428571428571428,1.3981264087152503,0.243664561619359,-0.37040168741078,-3.469446951953614e-18,2,1,0,3.1039573022867617,968.6758175247236,-0.8700000000000001,2.2392150460713234,547.15
CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,41,24,43,7,1,2,7,0,6,0,352.7699999999997,300.0560000000001,167.7094908864664,3.545891471568681,0.2573189619161224,71.06000000000002,2.8103000000000007,86.12550000000005,0.4117647058823529,1.1756805396326009,0.2307250674399266,-0.4961675184474632,4.40027418296556e-18,3,1,0,2.6041437983112536,1357.3529293527067,-2.2100000000000004,2.0215869901261305,493.15
COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,61,33,63,9,2,1,10,3,5,0,494.01299999999975,434.4800000000001,238.1605914315235,4.970209667377918,0.243125764362016,113.6,3.641700000000002,126.20940000000006,0.391304347826087,1.1370212668016932,0.3284098908522161,-0.4959226267188044,-7.166398622068121e-18,3,2,1,2.2329225550483467,2244.467328039528,-2.78,7.1000866469258455,445.65
C1=CC=C(C=C1)OP(OC2=CC=CC=C2)OC3=CC=CC=C3,37,22,39,6,3,0,4,0,3,0,310.28899999999976,280.17600000000004,151.72048087791777,3.7928164225199454,0.2018269547217695,27.69,5.450300000000004,88.13000000000002,0.0,1.1074788704243037,0.5297560654180749,-0.4085087695042506,-9.376883653928688e-18,3,3,0,2.2161936598832197,1173.944073530103,-2.51,4.2403414156510095,298.15
C1=CC(=C(C=C1[N+](=O)[O-])Cl)N,16,11,16,2,1,0,5,1,3,0,172.57100000000003,137.04800000000003,74.8685015312069,2.5680303397351865,0.4404436983251394,69.16,1.8304,42.518800000000006,0.0,1.259201155799428,0.2705700246765752,-0.3975160549785139,6.505213034913028e-19,1,1,0,3.697873570975797,437.7174963849058,-1.2899999999999998,1.588952172998747,441.0
C1=CC(=CC=C1N)Cl,14,8,14,1,1,0,2,1,1,0,127.57399999999996,111.51200000000004,61.62049630887492,2.20906695400751,0.6260992712015417,26.02,1.9222,35.8644,0.0,1.144038309778319,0.1562157577094149,-0.3987274473310653,-6.938893903907228e-18,1,1,0,3.596975831608289,350.0698580865507,-0.69,1.1380194886479666,463.0
C1=CC(=C(C=C1N)Cl)Cl,14,9,14,1,1,0,3,1,1,0,162.01900000000003,127.08000000000004,70.51879203558877,2.308732552538445,0.3413094582156545,26.02,2.5756,40.87440000000001,0.0,1.2749370475291155,0.1562165485237976,-0.3986848928023869,-3.221629312528356e-18,1,1,0,3.596975831608289,351.96999261644083,-0.3999999999999999,1.5012345679012344,443.0
C1=CC=C(C(=C1)N)Cl,14,8,14,1,1,0,2,1,1,0,127.57399999999996,111.38400000000004,61.62049630887491,2.0065327025744324,0.3211801583988117,26.02,1.9222,35.8644,0.0,1.1453530130000713,0.1562652245949483,-0.3975229646084394,-1.090397613471136e-17,1,1,0,3.596975831608289,350.0698580865508,-0.69,0.927965287531716,435.0
C1=CC(=CC(=C1)Cl)N,14,8,14,1,1,0,2,1,1,0,127.57399999999996,111.45600000000005,61.62049630887491,2.1411105615969626,0.4287666436059314,26.02,1.9222,35.8644,0.0,1.1446131208728103,0.1562165361985328,-0.3986863019082857,-8.673617379884035e-18,1,1,0,3.59697583160829,350.0698580865507,-0.6900000000000001,1.138019488647966,416.0
C1=CC(=CC(=C1)N)C(F)(F)F,17,11,17,1,1,0,4,1,1,0,161.12600000000003,129.21600000000004,70.17877840516856,2.3526158410050857,0.3617117371214421,26.02,2.2876,35.856399999999994,0.1428571428571428,1.2469508420009905,0.4159851856970229,-0.3987162765540046,-5.102127870520021e-18,1,1,0,3.747723312541783,458.1478581997048,-1.1900000000000002,1.8627733464760248,397.0
C1=CC=C(C(=C1)N)F,14,8,14,1,1,0,2,1,1,0,111.11899999999996,101.52800000000002,55.48276548491948,1.8702420614395372,0.2755210250240355,26.02,1.4079,30.8124,0.0,1.0944665510992038,0.1563138267166961,-0.3963602870431622,-1.6603781841492296e-17,1,1,0,3.596975831608289,350.0698580865508,-1.05,0.780105300371203,238.6
C1=CC(=CC(=C1)F)O,13,8,13,1,1,0,2,1,1,0,112.10299999999997,98.29600000000002,53.502695033585525,1.95006914896912,0.3437639323560987,20.23,1.5313,28.064799999999995,0.0,1.140463498006022,0.293094683572023,-0.5078567692980157,-9.07393818203253e-18,1,1,0,3.563757676047912,324.3632272522796,-1.05,0.9641693455260448,286.0
CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,31,19,31,7,1,0,6,1,4,0,303.14099999999974,251.6560000000001,137.08006678378368,3.52033804931093,0.3185663285880359,63.60000000000001,3.6057000000000015,73.35430000000004,0.2307692307692307,1.2045848300855122,0.3412236212982314,-0.4802918403047361,7.526461532867115e-18,1,1,0,3.7641770436195,923.7871248784262,-1.52,3.719327367543624,398.0
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,36,18,36,7,1,0,6,2,3,0,270.3539999999997,249.3520000000001,133.04866043304878,3.565953956843801,0.4442745888372182,75.27000000000001,1.78302,69.80720000000004,0.4166666666666667,1.084226314607461,0.3281935401872916,-0.3373198645840973,5.300543954373578e-18,1,1,0,3.680252311290154,1128.3195557936444,-1.5599999999999996,4.3668002603657445,403.0
CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2,39,22,41,4,3,0,3,0,2,0,307.41799999999967,283.95200000000006,159.38164585025393,3.267376992258432,0.2249315910640107,12.47,4.948320000000003,96.75600000000004,0.1052631578947368,1.0826407280103665,0.2686494560302258,-0.431533102045648,-8.006416042969879e-19,3,3,0,2.331429907676407,1545.400072219763,-2.389999999999999,3.096627284542339,384.0
C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,30,20,31,3,2,0,6,2,3,0,281.2329999999997,229.55200000000005,126.4150376910244,3.5082352709430475,0.5106767362569676,49.33,4.147200000000001,68.12800000000001,0.0714285714285714,1.2251385307032814,0.4159855059202968,-0.4775833405203052,-4.5102810375396986e-18,2,2,0,3.0057400805537795,1060.2194660291025,-2.499999999999999,3.0853254437869824,406.0
COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC,48,27,50,9,3,0,4,0,3,0,380.87099999999975,349.0320000000001,193.8289814903501,4.2344892699069145,0.3205216005439166,27.69,5.867800000000005,110.75100000000003,0.1304347826086956,1.091220862270507,0.1184023317626758,-0.4967678182760329,2.1864743811791007e-18,3,3,0,2.6811075378307345,1668.7997562899022,-2.9099999999999997,4.261780012026584,393.0
C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],32,20,32,8,1,0,9,3,5,0,323.1319999999998,257.84800000000007,140.9065168062935,4.148122024626427,0.688169323334553,112.70000000000002,0.9089999999999998,72.5667,0.3636363636363636,1.253187924668796,0.2689451330242998,-0.3941232075520646,-1.409462824231156e-18,1,1,0,4.192615319740449,919.9060588411144,-1.4099999999999997,4.309031435917423,414.0
CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,61,29,65,4,0,5,5,0,5,0,416.5829999999996,393.5600000000001,222.09443841949445,4.065407731869325,0.3440598365164438,60.44,4.852300000000005,112.21000000000006,0.7916666666666666,1.0584993393637552,0.3060079125112178,-0.4584478730746159,-2.715837573045657e-18,5,0,3,2.4042810949877045,2081.3801886653787,-1.1,2.679149619048995,478.0
CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)CCC34C)Cl)C)OC(=O)C,57,28,60,6,0,4,5,0,4,0,404.9339999999995,377.4480000000001,212.0109691274558,4.0245354686019565,0.4688750321117259,60.440000000000005,4.751700000000005,106.59000000000005,0.6956521739130435,1.0728206269472866,0.303141909102193,-0.4506405377719519,-6.1970713648381995e-18,4,0,2,2.687653622342399,1934.373047673257,-1.4200000000000002,2.457110693576708,483.0
CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,41,24,43,7,1,2,7,0,6,0,352.7699999999997,300.0560000000001,167.7094908864664,3.545891471568681,0.2573189619161224,71.06000000000002,2.8103000000000007,86.12550000000005,0.4117647058823529,1.1756805396326009,0.2307250674399266,-0.4961675184474632,4.40027418296556e-18,3,1,0,2.6041437983112536,1357.3529293527067,-2.2100000000000004,2.0215869901261305,497.0
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,41,25,43,6,3,0,6,1,5,0,357.79299999999984,309.02400000000006,171.51429200637315,4.007823961572067,0.2812933168269054,68.53,3.9273200000000026,95.74730000000004,0.1578947368421052,1.1578162213938068,0.3074078016334054,-0.4967429595174039,6.113842494601186e-18,3,2,0,2.759266558719103,1595.821555134964,-2.79,3.1046664994872564,438.0
C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],32,20,32,8,1,0,9,3,5,0,323.1319999999998,257.84800000000007,140.9065168062935,4.148122024626427,0.688169323334553,112.70000000000002,0.9089999999999998,72.5667,0.3636363636363636,1.253187924668796,0.2689451330242998,-0.3941232075520646,-1.409462824231156e-18,1,1,0,4.192615319740449,919.9060588411144,-1.4099999999999997,4.309031435917423,425.0
C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],32,20,32,8,1,0,9,3,5,0,323.1319999999998,257.84800000000007,140.9065168062935,4.148122024626427,0.688169323334553,112.70000000000002,0.9089999999999998,72.5667,0.3636363636363636,1.253187924668796,0.2689451330242998,-0.3941232075520646,-1.409462824231156e-18,1,1,0,4.192615319740449,919.9060588411144,-1.4099999999999997,4.309031435917423,425.0
CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,31,18,32,6,2,0,7,2,5,0,267.3099999999998,227.34400000000005,123.27303027707929,2.95873003464068,0.1315971072717535,98.22,1.67444,67.63990000000001,0.1818181818181818,1.1757952706031376,0.2637539767525486,-0.3987277171274377,-2.238352872228138e-19,2,1,0,2.821669932075348,1093.4298918423758,-2.02,2.3030302240964398,460.0
CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,44,25,45,8,1,1,7,1,5,0,384.2589999999997,331.00000000000006,182.8846967062579,3.4507371322594302,0.0997057697979011,64.63,3.9643000000000015,96.38770000000004,0.3333333333333333,1.160903323262839,0.3362403267959521,-0.4655800512081777,-5.125319360840568e-19,2,1,0,3.4324318537493324,1427.3767112473686,-1.979999999999999,3.672813254850142,407.0
C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,25,16,26,4,2,0,7,2,5,0,255.32400000000007,202.71200000000005,109.81794174818012,2.9174556364005784,0.2292893988718059,85.08,1.5260999999999998,63.77690000000001,0.0,1.2595406290698137,0.2631613131353624,-0.3987277171274735,6.245004513516505e-19,2,1,0,2.7180702362399445,897.7783153804401,-1.6,2.3121900826446287,471.0
COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,35,21,36,8,2,0,9,2,7,0,310.3349999999997,260.80000000000007,141.3790536473612,3.467028101797552,0.2341579551199888,116.43,0.8768,76.79890000000003,0.1666666666666666,1.1899348159509189,0.3209486862469191,-0.4807748645823739,-5.15460690004537e-18,2,1,0,2.8013568976677634,1220.5078635458767,-2.55,3.5097319267527647,465.0
COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,61,33,63,9,2,1,10,3,5,0,494.01299999999975,434.4800000000001,238.1605914315235,4.970209667377918,0.243125764362016,113.6,3.641700000000002,126.20940000000006,0.391304347826087,1.1370212668016932,0.3284098908522161,-0.4959226267188044,-7.166398622068121e-18,3,2,1,2.2329225550483467,2244.467328039528,-2.78,7.1000866469258455,447.0
CC(CN1C=NC2=C1C(=O)N(C(=O)N2C)C)O,31,17,32,6,2,0,7,1,7,0,238.24700000000013,209.97600000000008,116.30933225961512,2.9094160336717527,0.3409966056279582,82.05,-1.185499999999999,61.895800000000015,0.5,1.134639196860594,0.3317034348950534,-0.391558536611121,2.0145175850053245e-18,2,0,0,3.238255075983388,1135.3541649013105,-1.89,1.678624823265708,403.0
CC(=O)NC1=CC=C(C=C1)O,20,11,20,3,1,0,3,2,2,0,151.16500000000008,142.01600000000002,77.45636677601388,2.659666283526716,0.6412514514791906,49.33,1.3505999999999998,42.41050000000002,0.125,1.064422318611988,0.2930920966378401,-0.5079643157925783,8.673617379884036e-20,1,1,0,3.5145147197531204,526.854133465458,-1.51,2.292303972882069,347.0
CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,41,20,43,5,1,2,5,1,4,0,275.35199999999963,264.92800000000005,148.61125383133577,3.5266468896850998,0.5026184366551053,44.81,1.7739,78.31570000000005,0.5333333333333333,1.0393465394371284,0.4118385181870835,-0.4103522678022568,2.9352790523388054e-19,3,1,0,2.6601263692659995,1281.3394895719011,-1.75,1.6927367654880885,378.0
C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2,40,22,41,7,2,0,6,3,4,0,298.34599999999966,280.60800000000006,153.93926154937276,4.464688725657783,0.6608722025616618,83.12,1.0224999999999995,82.61160000000002,0.1875,1.0632127380545089,0.2649828421319022,-0.3519853628395678,-4.5970172113385394e-18,2,1,0,2.525100316331729,1329.3462051559077,-2.7299999999999995,5.336075903003142,427.0
COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC,48,27,50,9,3,0,4,0,3,0,380.87099999999975,349.0320000000001,193.8289814903501,4.2344892699069145,0.3205216005439166,27.69,5.867800000000005,110.75100000000003,0.1304347826086956,1.091220862270507,0.1184023317626758,-0.4967678182760329,2.1864743811791007e-18,3,3,0,2.6811075378307345,1668.7997562899022,-2.9099999999999997,4.261780012026584,393.0
CC(=O)NC1=CC=C(C=C1)O,20,11,20,3,1,0,3,2,2,0,151.16500000000008,142.01600000000002,77.45636677601388,2.659666283526716,0.6412514514791906,49.33,1.3505999999999998,42.41050000000002,0.125,1.064422318611988,0.2930920966378401,-0.5079643157925783,8.673617379884036e-20,1,1,0,3.5145147197531204,526.854133465458,-1.51,2.292303972882069,441.0
C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],32,20,32,8,1,0,9,3,5,0,323.1319999999998,257.84800000000007,140.9065168062935,4.148122024626427,0.688169323334553,112.70000000000002,0.9089999999999998,72.5667,0.3636363636363636,1.253187924668796,0.2689451330242998,-0.3941232075520646,-1.409462824231156e-18,1,1,0,4.192615319740449,919.9060588411144,-1.4099999999999997,4.309031435917423,414.0
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,32,18,33,7,2,0,8,2,8,0,254.2460000000001,219.18400000000003,121.19023626993838,3.070751051122655,0.3434926117115059,102.28,-2.2130999999999985,63.30760000000002,0.5,1.1599660559164904,0.331703434895203,-0.3936142518346698,2.2768245622195597e-18,2,0,0,3.2222121719405985,1159.923808962629,-1.93,1.7490414448594218,438.0
CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,61,29,65,4,0,5,5,0,5,0,416.5829999999996,393.5600000000001,222.09443841949445,4.065407731869325,0.3440598365164438,60.44,4.852300000000005,112.21000000000006,0.7916666666666666,1.0584993393637552,0.3060079125112178,-0.4584478730746159,-2.715837573045657e-18,5,0,3,2.4042810949877045,2081.3801886653787,-1.1,2.679149619048995,478.0
CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)CCC34C)Cl)C)OC(=O)C,57,28,60,6,0,4,5,0,4,0,404.9339999999995,377.4480000000001,212.0109691274558,4.0245354686019565,0.4688750321117259,60.440000000000005,4.751700000000005,106.59000000000005,0.6956521739130435,1.0728206269472866,0.303141909102193,-0.4506405377719519,-6.1970713648381995e-18,4,0,2,2.687653622342399,1934.373047673257,-1.4200000000000002,2.457110693576708,483.0
CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,41,24,43,7,1,2,7,0,6,0,352.7699999999997,300.0560000000001,167.7094908864664,3.545891471568681,0.2573189619161224,71.06000000000002,2.8103000000000007,86.12550000000005,0.4117647058823529,1.1756805396326009,0.2307250674399266,-0.4961675184474632,4.40027418296556e-18,3,1,0,2.6041437983112536,1357.3529293527067,-2.2100000000000004,2.0215869901261305,422.0
COC1=C(C=C2C(=C1)C34CCN5C3CC6C7C4N2C(=O)CC7OCC=C6C5)OC,55,29,61,4,1,6,6,0,5,0,394.47099999999966,354.4080000000001,206.4618872442139,3.619707599865699,0.2843113211855256,51.24000000000001,2.1097,106.51300000000008,0.6086956521739131,1.1130420306539344,0.2294204858326413,-0.4928563883818056,9.795766628406532e-18,7,1,1,1.8959829002418485,2064.1951153417745,-2.0500000000000003,1.7605360828948988,451.0
CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,41,24,43,7,1,2,7,0,6,0,352.7699999999997,300.0560000000001,167.7094908864664,3.545891471568681,0.2573189619161224,71.06000000000002,2.8103000000000007,86.12550000000005,0.4117647058823529,1.1756805396326009,0.2307250674399266,-0.4961675184474632,4.40027418296556e-18,3,1,0,2.6041437983112536,1357.3529293527067,-2.2100000000000004,2.0215869901261305,497.0
CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,54,25,55,13,2,0,5,1,4,0,343.4709999999995,347.3920000000001,190.7340432110082,4.607996589316488,0.4064994681312725,54.46,3.4853000000000023,102.26720000000007,0.5,0.9887130388725112,0.2517145330744342,-0.477631579488837,3.533695969582385e-19,2,1,0,3.0915122855385846,1766.3282778265127,-2.14,5.426678054575861,336.0
CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,31,19,31,7,1,0,6,1,4,0,303.14099999999974,251.6560000000001,137.08006678378368,3.52033804931093,0.3185663285880359,63.60000000000001,3.6057000000000015,73.35430000000004,0.2307692307692307,1.2045848300855122,0.3412236212982314,-0.4802918403047361,7.526461532867115e-18,1,1,0,3.7641770436195,923.7871248784262,-1.52,3.719327367543624,398.0
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,36,18,36,7,1,0,6,2,3,0,270.3539999999997,249.3520000000001,133.04866043304878,3.565953956843801,0.4442745888372182,75.27000000000001,1.78302,69.80720000000004,0.4166666666666667,1.084226314607461,0.3281935401872916,-0.3373198645840973,5.300543954373578e-18,1,1,0,3.680252311290154,1128.3195557936444,-1.5599999999999996,4.3668002603657445,403.0
CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2,39,22,41,4,3,0,3,0,2,0,307.41799999999967,283.95200000000006,159.38164585025393,3.267376992258432,0.2249315910640107,12.47,4.948320000000003,96.75600000000004,0.1052631578947368,1.0826407280103665,0.2686494560302258,-0.431533102045648,-8.006416042969879e-19,3,3,0,2.331429907676407,1545.400072219763,-2.389999999999999,3.096627284542339,384.0
C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,30,20,31,3,2,0,6,2,3,0,281.2329999999997,229.55200000000005,126.4150376910244,3.5082352709430475,0.5106767362569676,49.33,4.147200000000001,68.12800000000001,0.0714285714285714,1.2251385307032814,0.4159855059202968,-0.4775833405203052,-4.5102810375396986e-18,2,2,0,3.0057400805537795,1060.2194660291025,-2.499999999999999,3.0853254437869824,406.0
C1=CC=C(C=C1)Cl,12,7,12,0,1,0,1,0,0,0,112.55899999999995,99.18400000000004,54.75952184721772,1.9287192065645469,0.4971269974982842,0.0,2.34,31.451999999999995,0.0,1.1348503790934017,0.0638401535488038,-0.0843444765249014,-8.0953762212251e-18,1,1,0,3.603567451474548,230.2032247724076,-0.49,1.2036104723218577,226.6
CC(C)CBr,14,5,13,3,0,0,1,0,0,0,137.02000000000007,99.54400000000004,54.34635947817108,1.7449573585838325,0.5786470287511837,0.0,2.0373,28.631999999999987,1.0,1.3764767339066144,0.038923300688294,-0.092528358972014,-1.7966778858331218e-18,0,0,0,5.542725537835227,170.2834189001526,0.48,4.480000000000002,156.0
CC(C)CBr,14,5,13,3,0,0,1,0,0,0,137.02000000000007,99.54400000000004,54.34635947817108,1.7449573585838325,0.5786470287511837,0.0,2.0373,28.631999999999987,1.0,1.3764767339066144,0.038923300688294,-0.092528358972014,-1.7966778858331218e-18,0,0,0,5.542725537835227,170.2834189001526,0.48,4.480000000000002,155.6
CC(C)CBr,14,5,13,3,0,0,1,0,0,0,137.02000000000007,99.54400000000004,54.34635947817108,1.7449573585838325,0.5786470287511837,0.0,2.0373,28.631999999999987,1.0,1.3764767339066144,0.038923300688294,-0.092528358972014,-1.7966778858331218e-18,0,0,0,5.542725537835227,170.2834189001526,0.48,4.480000000000002,156.0
CC1=CC(=CC=C1)F,15,8,15,1,1,0,1,0,0,0,110.13099999999996,106.00800000000002,57.79667413799452,1.9716992286955888,0.3379881819186358,0.0,2.13412,31.136999999999997,0.1428571428571428,1.0388932910723712,0.1229714903689632,-0.2070018598348286,-1.8503717077085946e-18,1,1,0,3.6807357198826742,379.775331807026,-0.8500000000000001,1.0594030875809968,186.15
CC1=CC(=CC=C1)N,17,8,17,2,1,0,1,1,1,0,107.15599999999996,113.28800000000004,61.8970836968933,1.9879831149345328,0.3318349969931383,26.02,1.5772199999999998,35.59139999999999,0.1428571428571428,0.9458724666337116,0.1562158971724655,-0.3987208576131167,-5.918468329803224e-18,1,1,0,3.7477233125417824,449.8831956932144,-0.98,0.9971092570832982,241.85
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,83,35,84,8,2,0,4,2,4,0,516.8569999999996,530.9920000000001,290.869009578529,4.980914575132274,0.4305623227887906,40.46,9.908299999999995,156.80659999999972,0.6129032258064516,0.9733800132582028,0.2931244971665581,-0.5073396454701924,-5.016067882342575e-19,2,2,0,4.325352602385288,2225.484945423547,-1.26,7.381438594853741,398.15
CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,29,17,30,3,1,1,5,2,3,0,232.2390000000001,208.0960000000001,115.1752745861852,2.6960662258725434,0.0824954268921807,75.27000000000001,0.7003999999999997,60.09240000000002,0.25,1.116018568353068,0.3276510185778574,-0.2765230180661798,8.374527125405275e-18,2,1,0,3.1899250286150305,890.0290666719791,-2.1699999999999995,1.5954555917347284,447.15
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,41,25,43,6,3,0,6,1,5,0,357.79299999999984,309.02400000000006,171.51429200637315,4.007823961572067,0.2812933168269054,68.53,3.9273200000000026,95.74730000000004,0.1578947368421052,1.1578162213938068,0.3074078016334054,-0.4967429595174039,6.113842494601186e-18,3,2,0,2.759266558719103,1595.821555134964,-2.79,3.1046664994872564,431.15
CCC(Br)CC,17,6,16,4,0,0,1,0,0,0,151.0470000000001,115.93600000000002,63.521242592903306,1.7742409946750242,0.2024319872579839,0.0,2.5699000000000005,33.29699999999999,1.0,1.302848123102402,0.0422745969912065,-0.0890907730857849,-5.408255542751222e-18,0,0,0,5.733228775936007,255.21736574966596,0.48,2.7032142857142865,146.95
CCCCC(CC)CN,28,9,27,8,0,0,1,1,1,0,129.24699999999993,159.86400000000003,85.44428929328362,2.5898762820580856,0.4323471738156701,26.02,2.1615,42.3604,1.0,0.8084809588149922,0.1183907718343914,-0.3301975692026241,-4.5846263293672766e-18,0,0,0,7.308372609557069,567.4631499346234,-0.04,4.462512562814072,197.0
CC(c2ccc1ccccc1c2)n4c(=O)c3c(Cl)c(Cl)c(Cl)c(Cl)c3c4=O,38,27,41,3,3,1,7,0,2,0,439.125,336.7680000000001,190.3747174410169,4.217268800405024,0.3552092609122677,37.38,6.810600000000002,109.34500000000004,0.1,1.3039392103762824,0.2632502986640471,-0.2684824430042761,3.195543245220434e-18,4,3,0,2.1830660903282197,1596.142595839795,-1.7799999999999991,2.726992196554123,462.0
CC(c2ccc1ccccc1c2)n5c(=O)c3ccccc3c4ccccc4c5=O,48,29,52,3,5,0,3,0,3,0,377.4429999999998,342.72800000000007,193.72096588030985,3.8082004512590766,0.2161385051645948,39.07,5.277400000000004,119.74500000000003,0.0769230769230769,1.1012902359888883,0.2614347912354707,-0.2685484385659474,5.9269718762540914e-18,5,4,0,2.2726289986817805,2358.231183301181,-3.719999999999999,2.7435574321408165,469.0
CC(c1ccccc1)n4c(=O)c2ccccc2c3ccccc3c4=O,42,25,45,3,4,0,3,0,3,0,327.3829999999997,299.00000000000006,168.229360348239,3.413826281296782,0.1779961300844231,39.07,4.124200000000004,102.23900000000005,0.0909090909090909,1.0949264214046812,0.261434788560491,-0.2685484385769937,5.2454733678346316e-18,4,3,0,2.601981895461988,1892.1655629662932,-3.199999999999999,2.448036656188396,483.0
CC(c1ccccc1)n2c(=O)c4cccc3c(N(=O)=O)ccc(c2=O)c34,40,26,43,4,3,1,6,0,4,0,346.34199999999987,299.83200000000005,168.02953975649342,3.842609568538317,0.4218827526676277,80.52,4.105200000000003,95.95940000000004,0.1,1.1551202006456942,0.2767624121553296,-0.2685479664957712,1.0408340855860842e-18,4,3,0,2.265777069425712,1686.5227624483111,-3.54,2.1915000833264604,401.0
CC(c1ccccc1)n2c(=O)c4cccc3cccc(c2=O)c34,38,23,41,3,3,1,3,0,2,0,301.34499999999974,274.3040000000001,154.78153453416144,3.425242844189803,0.3402326395946632,37.38,4.197000000000003,89.30500000000005,0.1,1.0985804071395229,0.2614600704421228,-0.268548004649346,7.053020448379387e-18,4,3,0,2.2414386190306423,1532.592984710677,-2.939999999999999,1.970363975722355,435.0
